Id;lemme;anagramme;nb_lettres;nb_lettres2;syn_1;syn_2;syn_3;syn_4;syn_5;def_1;def_2;def_3
7170;craquelin;uaqeniclr;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;bretzel;biscuit;pâtisserie;;;(Pâtisserie) Espèce de gâteau qui craque sous les dents lorsqu’on le mange.;(Belgique) Pain au lait et au sucre.;(Canada) Variété de biscuit sec anglais.
7174;déficience;céeifdcnie;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;insuffisance;manque;carence;défaut;imperfection;Défaillance intellectuelle ou physique.;;
7175;dégustation;nédsuigtato;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;appréciation;essai;;;;Action de déguster.;(Par extension) Séance dans laquelle des convives dégustent des vins, des mets, etc.;
7176;impolitesse;emoeiitlssp;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;incorrection;inconvenance;muflerie;goujaterie;irrévérence;Manque de politesse, ignorance ou mépris des règles de la politesse.;(Par extension) Action, procédé contraire à la politesse.;
7181;ponctualité;ntiétpaluoc;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;assiduité;régularité;exactitude;minutie;fidélité;Exactitude à faire certaines choses dans un temps donné, comme on se l’est proposé, ou comme on l’a promis.;;
7184;tisonnier;etnnoirsi;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;pique-feu;ringard;attisoir;fourgon;pincette;(Technique) Instrument de fer, étroit et long, qui sert à attiser le feu, à faire tomber les cendres, etc.;;
7189;attestation;senittttoaa;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;certificat;affirmation;confirmation;assertion;témoignage;Action d’attester.;Certificat, témoignage donné par écrit.;
7192;bâtisseur;sresâibut;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;constructeur;architecte;créateur;édificateur;promoteur;Celui, celle qui a la manie de faire bâtir.;;
7193;cacahouète;tcèecauhao;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;;;;;;Variante orthographique de cacahuète. (orthographe traditionnelle);;
7195;chiffonnier;ineornfchif;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;brocanteur;ferrailleur;table à ouvrage;triqueur;bonheur-du-jour;Celui, celle qui ramasse des chiffons.;(Par extension) Personne qui ramasse les matériaux, plastiques, verre, cartons, etc et les objets usagés afin de les revendre.;(Mobilier) Petit meuble à plusieurs tiroirs, qui servait aux femmes de rangement pour leurs chiffons, travaux d’aiguille, etc.
7196;clignotant;nltigotcan;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;papillotant;clignant;clignoteur;nictitant;tremblotant;Qui clignote, qui s’ouvre et se ferme alternativement.;Qui clignote, qui s’éteint et se rallume alternativement.;(Automobile) Dispositif de sécurité, utilisé pour signaler aux autres usagers la direction que va prendre son véhicule.
7197;commodore;oocemrodm;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;;;;;;(Marine) Dans certaines marines étrangères, grade intermédiaire entre celui de capitaine de vaisseau et celui de contre-amiral.;(Par extension) Titre de certains dirigeants de clubs nautiques.;
7198;continental;nttlineoacn;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;métropolitain;terrien;;;;Qui appartient à un continent.;(Géographie) (Écologie) Qualifie le climat ou la végétation que l’on trouve à l’intérieur d’un continent.;
7201;déodorant;dodoaétnr;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;désodorisant;;;;;(Cosmétologie) Produit cosmétique destiné à masquer les mauvaises odeurs de la transpiration ou à régulariser celle-ci. Il existe sous plusieurs formes : bâtons, sticks, sprays, à bille, etc.;Qualité de ce qui qui enlève ou masque une odeur.;
7202;enregistreur;teirrrgunese;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;magnétophone;compteur;mouchard;;;(Arts) Qui sert à enregistrer, en parlant d’un appareil.;;
7205;imitateur;eiumatirt;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;pasticheur;contrefacteur;plagiaire;compilateur;copiste;Celui qui imite, en parlant principalement d’une personne qui règle sa conduite, ses actions sur celles d’une autre.;(En particulier) Artiste qui donne en spectacle, en les forçant, une imitation de la voix et des manières d'un personnage public.;(En particulier) Écrivain ou artiste qui imite le style, la manière, le genre d’un autre.
7206;imperfection;cinmreteofip;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;défaut;défectuosité;travers;insuffisance;vice;État de ce qui n’est pas parfait, achevé.;État d’une personne ou d’une chose qui n’est point parfaite.;
7207;irritation;itionrrita;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;exaspération;colère;éréthisme;énervement;mécontentement;État d’une personne irritée, effervescence violente de l’esprit.;Action de ce qui irrite les membranes, les organes, les nerfs, etc., ou l'état d'inflammation douloureuse qui en résulte.;Colère plus ou moins contenue et mêlée d'impatience.
7214;profiteur;otrifrpeu;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;agioteur;sangsue;trafiquant;exploiteur;spéculateur;(Péjoratif) Qui profite sans vergogne.;(Péjoratif) Personne qui tire profit d'une chose ou d'une situation, de façon malhonnête.;"(Par hyperbole) Personne qui cherche à tirer profit d'un travail auquel elle ne participe pas ou peu ; personne qui abuse de la générosité ou des largesses d’autrui."
7215;prématuré;éartpémur;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;avant terme;précoce;anticipé;hâtif;tôt;(Rare) En parlant des fruits, qui mûrit avant le temps ordinaire.;(Figuré) Ce qui se développe, ce qui se produit avant le temps normal, et spécialement des qualités de l’esprit et des passions qui sont plus développées que l’âge de celui dont on parle ne le comporte.;(Figuré) Qu’il n’est pas encore temps d’entreprendre, d’exécuter.
7216;préservation;reovirntaspé;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;sauvegarde;conservation;prophylaxie;manutention;protection;Action de préserver.;;
7220;sommation;soaontimm;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;intimation;ultimatum;injonction;convocation;commandement;Action de sommer, de mettre en demeure.;(En particulier) Acte écrit contenant la mise en demeure faite en justice.;(Mathématiques) Addition.
7225;transistor;nrtiaorsst;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;radio;;;;;(Électronique) Composant électronique, constitué de matériaux semiconducteurs, utilisé pour redresser, amplifier, interrompre des oscillations électriques.;(Par métonymie) Radio portative équipée de transistors et alimenté par des piles.;
7226;téléportation;torloétptaéni;˽ ˽ ˽  ˽ ˽ ˽  ˽  ˽ ˽ ˽  ˽ ˽ ˽;13;;;;;;Action de passer d’un point à un autre sans passer par l’espace intermédiaire : dématérialisation puis rematérialisation à un endroit différent.;;
7227;éternuement;tmentnuéere;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;atchoum;sternutation;ébrouement;spasme;;Action d’éternuer.;;
7232;castagnette;gesatnctaet;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;;;;;;(Musique) Instrument composé de deux petits morceaux de bois ou d’ivoire concaves, joints ensemble par un cordon et attachés au poignet, que l’on frappe en cadence, en mettant les deux concavités l’une contre l’autre.;;
7233;charlotte;alrthecto;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;bonnet;;;;;(Vieilli) Entremets fait de marmelade de pommes que l’on entoure de morceaux de pain rissolés au beurre.;Variété de pomme de terre.;Pâtisserie faite d’une crème que l’on entoure de petits biscuits et que l’on glace ensuite.
7235;coefficient;fefincetoci;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;paramètre;facteur;;;;(Mathématiques) (Physique) Facteur connu d’une inconnue, dans une équation.;(Éducation) Nombre qui fixe la valeur relative attribué à chacune des épreuves de certains examens.;
7236;constance;nnoscteac;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;stabilité;persévérance;continuité;persistance;fixité;Fermeté de l’âme qui lui permet de résister aux choses capables de l’ébranler, telles que la douleur, l’adversité, les tourments, etc.;Persévérance.;
7238;empoisonneur;noespernumio;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;emmerdeur;corrupteur;cuisinier;assassin;criminel;Celui, celle qui empoisonne.;(Figuré) Mauvais cuisinier.;(Figuré) Homme qui débite une doctrine pernicieuse.
7242;invalidité;tiiédvlina;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;impotence;infirmité;incapacité;nullité;impuissance;(Droit) Manque de validité.;Impossibilité de se servir d’un ou de plusieurs membres, insuffisance fonctionnelle d’un ou de plusieurs organes, handicap.;Incapacité de travail résultant de cette impossibilité ou de cette insuffisance.
7247;méningite;imtnégeni;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;;;;;;(Médecine) Nom générique donné aux diverses inflammations des méninges.;;
7249;norvégien;oignénerv;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;;;;;;Relatif à la Norvège, à ses habitants et à leur culture.;Relatif aux langues norvégiennes bokmål ou nynorsk.;Qualifie un plat garni d’une préparation à base de saumon et de crème fraîche.
7257;abracadabra;raaacbradab;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;;;;;;Mot auquel on attribuait anciennement des vertus magiques, et qui, disait-on, guérissait la fièvre, lorsqu’on le portait inscrit sur une amulette autour du cou, écrit dans une certaine forme.;Troisième personne du singulier du passé simple de abracadabrer.;
7260;antidépresseur;etnrseiasuédrp;˽ ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽ ˽;14;énergisant;euphorisant;tranquillisant;;;(Pharmacologie) Médicament contre la dépression et les troubles anxieux.;;
7261;bénévolat;bnoavtéél;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;volontariat;;;;;Fait d’accomplir une action bénévole.;;
7266;citadelle;eitaeldcl;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;forteresse;fortification;bastion;redoute;bastille;Forteresse qui commandait une ville.;;
7268;distillerie;lsdeiirtile;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;brûlerie;usine;;;;Lieu où l’on fabrique et où l’on vend des produits obtenus par la distillation.;;
7269;défensive;nidvesfeé;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;;;;;;Féminin singulier de défensif.;Disposition à se défendre, à ne faire simplement que se défendre.;
7271;embrayage;gmbreaeya;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;;;;;;(Mécanique) Action d’embrayer.;(Mécanique) Mécanisme qui sert à embrayer.;
7273;exaltation;iolnttxaea;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;enthousiasme;excitation;bouillonnement;transport;ardeur;Action d’élever très haut.;(Figuré) État d’âme élevé au-dessus de son degré ordinaire, enthousiasme excessif, sorte de transport auquel on s’abandonne, sensation intense de bonheur.;(Religion) Élévation au dessus du commun des mortels.
7274;fellation;liantleof;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;turlutte;pompier;pipe;;;Pratique sexuelle consistant à sucer et lécher le pénis.;;
7276;gravitation;niataogtriv;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;newtonianisme;pesanteur;attraction;gravité;révolution;(Physique) Force en vertu de laquelle deux points matériels s’attirent en raison directe de leur masse et en raison inverse du carré de leur distance.;;
7277;groupement;oregmtunep;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;coalition;fédération;rassemblement;ligue;réunion;Action de grouper.;État de ce qui est groupé.;(Spécialement) (Botanique) (Écologie) Unité de végétation établie à partir de dénombrements floristiques sur un espace déterminé.
7278;idéalisme;dasméieli;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;immatérialisme;idéalité;platonisme;utopie;;Attitude de celui qui agit en fonction d’un idéal.;(Péjoratif) Disposition d’esprit de celui qui ne prend pas en compte la réalité pour régler sa pensée ou son action.;(Philosophie) Système philosophique qui considère les idées comme le principe de la connaissance.
7281;madeleine;eamldenei;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;prune;pâtisserie;;;;Sorte de petit gâteau, qui était particulièrement fabriqué à Commercy.;(Figuré) Expérience de mémoire involontaire, en référence à plusieurs passages de l’œuvre de Marcel Proust, À la recherche du temps perdu, où le goût d’une madeleine replonge le narrateur dans un souvenir d’enfance.;(Histoire) (Religion) (Médecine) Hospice fondé et géré par des chrétiens dès les premières époques de la diffusion du judéo-christianisme oriental. Note : Le mot se retrouve surtout dans la toponymie, par exemple : La Madeleine-de-Nonancourt.
7284;résignation;anitéinogrs;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;renoncement;fatalisme;renonciation;abnégation;acceptation;(Droit) Abandon en faveur de quelqu’un.;Action de résigner un office, une charge.;(Droit canon) Démission d’un bénéfice dans les mains du collateur ou du pape.
7286;sensationnel;nsnatonlsiee;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;étonnant;surprenant;extraordinaire;prodigieux;fantastique;Qui fait sensation.;Ce qui fait sensation.;
7287;soufflerie;sreleffoui;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;soufflage;ventilateur;;;;Ensemble d’appareils destinés à produire un courant d’air.;(En particulier) Ensemble des soufflets de l’orgue.;(Par métonymie) Lieu où sont installés ces appareils.
7294;contestation;sanenottcoit;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;chicane;dispute;discussion;querelle;conflit;Action de contester.;;
7295;emportement;tonrmmeteep;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;fureur;frénésie;impétuosité;véhémence;chaleur;Action de s’emporter.;;
7296;engueulade;dgueleeuna;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;attrapade;semonce;réprimande;attrapage;admonestation;(Populaire) Action d’engueuler ou de s’engueuler.;;
7305;impertinent;tetnirpemni;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;insolent;impoli;impudent;irrévérencieux;effronté;(Autrefois) Qui n’a rien de commun avec la chose dont il s’agit.;Qui parle ou qui agit soit avec hauteur et mépris, soit avec familiarité et irrespect.;Personne qui montre un comportement impertinent.
7312;prolongation;ongtnoioaplr;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;prolongement;prorogation;allongement;continuation;sursis;"Action de prolonger, d’accorder un surcroît de durée ; Résultat de cette action.";(Sport) Période de jeu supplémentaire, se déroulant après le temps règlementaire et permettant aux participants de désigner un vainqueur.;
7314;subtilité;éutibslit;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;argutie;finesse;pénétration;perspicacité;sagacité;Caractère de ce qui est subtil, aux divers sens du mot.;(Surtout au pluriel) Distinctions ou raisonnements qui sont trop raffinés et qui échappent à l’intelligence.;
7317;transpondeur;sanrprodtneu;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;;;;;;Appareil émetteur-récepteur dont la fonction est de retransmettre les signaux reçus.;Capteur de fréquences qui déclenche une étape suivante lorsqu'il a identifié le signal pour lequel il est conçu.;Puce électronique, ou puce RFID d'identification et de repérage des animaux.
7318;universitaire;ieiasiertnruv;˽ ˽ ˽  ˽ ˽ ˽  ˽  ˽ ˽ ˽  ˽ ˽ ˽;13;académique;maître-maîtresse;;;;De l’université, voire par extension de l’enseignement supérieur.;Relatif à l’université.;Qui appartient à l’université.
7322;claquement;tnluqcmeea;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;clappement;froissement;clac;clic;claquage;Action de claquer.;(Par extension) Bruit produit par cette action.;
7323;cotisation;oactitsion;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;écot;contribution;quote-part;participation;apport;(Vieilli) Action de se cotiser pour un usage collectif.;Somme que versent les adhérents d’une association ou les personnes affiliées à un organisme.;(En particulier) Contribution à un organisme d'assurance sociale.
7326;diminutif;mndiifuti;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;petit nom;restrictif;miniature;réduction;abrégé;(Grammaire) Qui marque une diminution de l’idée exprimée par le radical.;(Grammaire) Terme diminutif. Mot qui a une signification plus faible ou plus adoucie que celui dont il est formé par l’addition d’une certaine terminaison. Par exemple, fillette, femmelette et amourette sont des diminutifs des mots fille, femme et amour dérivés par la suffixation.;(Par analogie) Objet qui est en petit ce qu’un autre est en grand.
7327;décontamination;ndaociinotntaém;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;15;;;;;;(Nucléaire) (Militaire) Réduction ou élimination des matières radioactives, chimiques ou biologiques déposées sur une installation, un espace découvert, un matériel ou du personnel.;;
7330;impossibilité;plisbsiiéitom;˽ ˽ ˽  ˽ ˽ ˽  ˽  ˽ ˽ ˽  ˽ ˽ ˽;13;improbabilité;invraisemblance;quadrature du cercle;fiasco;songe;Défaut de possibilité.;(Par extension) Chose impossible.;
