Id;lemme;anagramme;nb_lettres;nb_lettres2;syn_1;syn_2;syn_3;syn_4;syn_5;def_1;def_2;def_3
122;confiance;feoiccann;_ _ _ _ _ _ _ _ _;9;franchise;toupet;assurance;créance;culot;Sentiment de sécurité vis-à-vis de quelqu’un ou quelque chose.;Assurance, hardiesse.;Première personne du singulier du présent de l’indicatif de confiancer.
125;téléphone;thplénoée;_ _ _ _ _ _ _ _ _;9;bigophone;taxiphone;biniou;grelot;bigorneau;(Téléphonie) Appareil utilisé par deux personnes ou plus, pour mener une conversation à distance. Peut-être fixe (relié à un réseau câblé) ou mobile (communiquant via des ondes radio).;(Vieilli) Service public qui assure les communications par téléphone.;Bureau où l’on peut se servir du téléphone.
128;attention;otitanetn;_ _ _ _ _ _ _ _ _;9;soin;prévenance;application;sollicitude;circonspection;"Concentration particulière sur quelque chose ; application d’esprit à quelque chose.";(En particulier) Vigilance.;Disposition qui porte à rendre des soins.
134;capitaine;etiipcaan;_ _ _ _ _ _ _ _ _;9;capiston;commandant;cinquantenier;louvetier;pitaine;(Militaire) Grade donné à un officier subalterne dans l’armée de terre, l’armée de l’air et la gendarmerie nationale de France, situé entre son supérieur hiérarchique, le commandant (armée de terre, armée de l’air) ou le chef d’escadron (gendarmerie), et son subordonné, le lieutenant, et qui commande une compagnie d’infanterie, un escadron de cavalerie, une batterie d’artillerie, etc. Ce grade correspond à celui de lieutenant de vaisseau dans la Marine nationale française. Le code OTAN : OF-2. Note :  Les grades de la Marine nationale comprenant ce mot sont officiers supérieurs.;Celui ou celle qui commande un navire de guerre ou de commerce.;Chef ou cheffe militaire qui possède des qualités nécessaires pour le commandement.
145;président;ertdéipns;_ _ _ _ _ _ _ _ _;9;P.D.G.;doyen;gouvernant;directeur;tuteur-trice;Personne qui préside une compagnie, une assemblée, un tribunal, une cour.;(Suisse) Chef de l’exécutif d’une commune dans les cantons suisses de Neuchâtel et du Valais.;Titre donné au chef d’État, dans la plupart des républiques.
209;situation;saottuiin;_ _ _ _ _ _ _ _ _;9;position;place;état;métier;condition;Position d’une ville, d’un château, d’une maison, d’un jardin, etc.;(Figuré) État ou position d’une personne ou d’une chose.;(Politique) État général des affaires.
239;professeur;sserfpeour;_ _ _ _ _ _ _ _ _ _;10;précepteur;instituteur;enseignant;pédagogue;éducateur;(Éducation) Personne qui enseigne une science ou un art.;Titre obtenu à l’issue d’un cursus universitaire, permettant d’encadrer des recherches académiques et universitaires.;Personne qui professe une doctrine.
256;impression;inessmriop;_ _ _ _ _ _ _ _ _ _;10;sensation;sentiment;empreinte;gravure;perception;Action d’imprimer par laquelle une chose appliquée sur une autre y laisse une empreinte.;Effet que l’action d’une chose produit sur un corps.;(Quelquefois) Ce qui reste de l’action qu’une chose a exercée sur un corps.
257;intérieur;nériiruet;_ _ _ _ _ _ _ _ _;9;home;intime;dedans;intrinsèque;entrailles;"Qui est au dedans ; qui est relatif au dedans.";Relatif à l’âme.;(En particulier) (Religion) Spirituel.
278;anniversaire;nriienersvaa;_ _ _ _ _ _ _ _ _ _ _ _;12;commémoration;commémoratif;célébration;mémoire;mémento;Retour annuel d’un jour marqué par un événement.;(En particulier) Date où échoit un nombre entier d'années qui suivent la naissance.;(Plus courant) (En particulier) Fête annuelle du jour de la naissance d’un individu.
286;lieutenant;untetelian;_ _ _ _ _ _ _ _ _ _;10;lieutenante;sous-lieutenant;aspirant;bras droit;officier;Celui qui est immédiatement au-dessous d’un chef, qu’il supplée dans certains cas.;(Militaire) Grade donné à un officier subalterne dans l’armée de terre, l’armée de l’air et la gendarmerie nationale de France, situé entre son supérieur hiérarchique, le capitaine, et son subordonné, le sous-lieutenant. Ce grade correspond à celui d’enseigne de vaisseau de première classe (non pas de lieutenant de vaisseau) dans la Marine nationale française. Le code OTAN est OF-1.;(Histoire) Celui à qui le souverain déléguait dans certains cas une part de son autorité.
303;recherche;cherecreh;_ _ _ _ _ _ _ _ _;9;enquête;investigation;étude;perquisition;exploration;Action de rechercher.;Travaux de science et d’érudition. Publication de ces travaux.;Enquête.
311;appartement;taaeeptmnpr;_ _ _ _ _ _ _ _ _ _ _;11;studio;logement;loft;bauge;buen retiro;(Architecture) Ensemble de pièces formant une habitation indépendante dans un immeuble collectif.;(Vieilli) Pièce où l’on a ses habitudes.;(Québec) (Populaire) (Vieilli) Pièce d'une maison ou d'un logement locatif.
313;sentiment;emtsnntei;_ _ _ _ _ _ _ _ _;9;opinion;intuition;conscience;idée;pensée;(Vieilli) Action ou faculté de sentir, de recevoir des impressions.;Faculté que nous avons de connaître, de comprendre, d’apprécier, de sentir directement certaines choses sans le secours du raisonnement, de l’observation ou de l’expérience.;"Quelqu’une des affections, des passions, des émotions ; et généralement de tout phénomène de la vie affective."
323;mademoiselle;sleiadmemoel;_ _ _ _ _ _ _ _ _ _ _ _;12;madame;demoiselle;princesse;fille;;(Désuet) (XIXe siècle) Employé pour désigner, ou s’adresser à, toute femme mariée, roturière ou noble mais non titrée.;Employé pour désigner, ou s’adresser à, une femme en soulignant son jeune âge ou son statut de célibataire. — Note :  Au Québec, il n’est employé que pour qualifier de très jeunes filles.;
326;compagnie;mepncgoia;_ _ _ _ _ _ _ _ _;9;entourage;harde;société;colonie;corps;Réunion de plusieurs personnes assemblées pour le plaisir d’être en société.;(Par extension) Plusieurs personnes que des habitudes ou des goûts communs rapprochent et qui forment une espèce de société.;Deux ou plusieurs personnes qui sont ensemble, qui font ensemble la même chose.
327;chaussure;rhscsuaeu;_ _ _ _ _ _ _ _ _;9;soulier;brodequin;godillot;bottine;bottillon;Ce que l’on met au pied pour se chausser. — Note d’usage :  Souvent au pluriel en référant à une paire de chaussures pour les deux pieds.;(Commerce) (Au singulier) Domaine de la fabrication et de la vente des chaussures.;(Équitation) Ferrure d'un cheval.
336;expérience;éipexeecnr;_ _ _ _ _ _ _ _ _ _;10;expérimentation;pratique;test;science;savoir;Connaissance des choses, acquise par l’usage du monde et de la vie.;Épreuve instituée pour étudier la façon dont se passent les phénomènes naturels et rechercher les lois qui les régissent, en les reproduisant artificiellement.;(En particulier) Essai pratiqué avec le matériel réduit d’un laboratoire dans un but scientifique ou industriel.
345;inspecteur;pserutncie;_ _ _ _ _ _ _ _ _ _;10;contrôleur;enquêteur;limier;vérificateur;assureur;Qui a une fonction d'inspecteur au sein de son domaine d'activité ou d'expertise.;Celui dont la fonction est d’inspecter, de surveiller quelque chose.;(En particulier) Officier de police judiciaire.
375;cigarette;iertcaetg;_ _ _ _ _ _ _ _ _;9;sèche;cibiche;clope;pipe;tronc;Petit cylindre de tabac finement haché entouré d'une feuille de papier fin, que l'on fume.;(Par extension) Tout objet qui peut rappeler la forme d’une cigarette.;Première personne du singulier de l’indicatif présent du verbe cigaretter.
380;directeur;eirtruced;_ _ _ _ _ _ _ _ _;9;dirigeant;meneur;chef-fe;administrateur;instigateur;Qui dirige.;Personne qui dirige un établissement, un service, etc.;(En particulier) Personne qui préside les séances.
392;information;iirnonomtaf;_ _ _ _ _ _ _ _ _ _ _;11;renseignement;enquête;indication;avis;annonce;Action d’informer autrui ou de s’informer soi-même.;(En particulier) Recherche que l’on fait pour s’assurer de la vérité d’une chose, pour connaître la conduite, les mœurs d’une personne, etc. — Note :  Il s’emploie généralement au pluriel.;(Par extension) (Par métonymie) Tout média qui apporte des renseignements.
395;gouvernement;ngreetnuovme;_ _ _ _ _ _ _ _ _ _ _ _;12;administration;direction;empire;régime;autocratie;Action, charge, ou manière de gouverner, de régir, d’administrer quelque chose, en particulier dans le domaine politique.;Pouvoir qui gouverne un État.;Organisation ou structure politique de l’État.
397;contraire;cenroarti;_ _ _ _ _ _ _ _ _;9;opposé;défavorable;dommageable;inverse;nuisible;Concept inverse, logiquement opposé.;"Qui est opposé à ; qui est à l'opposé de.";Qui est défavorable, hostile ou nuisible.
400;opération;oionératp;_ _ _ _ _ _ _ _ _;9;exécution;expédition;campagne;intervention;acte;Action d’opérer.;Manière d'opérer.;(Médecine) Intervention chirurgicale sur le corps de l’homme ou de l’animal.
417;félicitation;élncoiftiiat;_ _ _ _ _ _ _ _ _ _ _ _;12;congratulation;bravo;applaudissement;hourra;louange;"Action de féliciter ; compliment.";S’emploie surtout au pluriel, pour désigner les compliments par lesquels on félicite.;
432;importance;peramiotnc;_ _ _ _ _ _ _ _ _ _;10;portée;poids;primat;dimension;outrecuidance;Ce qui fait qu’une chose est d’un grand intérêt, est considérable par elle-même, ou par les circonstances qui l’accompagnent, ou par les suites qu’elle peut avoir.;Caractère de ce qui est considérable en nombre, en quantité, en volume, en dimension.;Autorité, crédit, influence.
433;bouteille;eleubtiol;_ _ _ _ _ _ _ _ _;9;bonbonne;flacon;fiasque;carafe;carafon;"Récipient à goulot, de forme allongée, destiné à contenir un liquide; il est souvent fait de verre ou de plastique translucide.";(Par métonymie) Contenu d’une bouteille au sens premier.;Récipient rigide servant à stocker un gaz sous pression.
446;différence;rfifdceené;_ _ _ _ _ _ _ _ _ _;10;dissemblance;disparité;contraste;opposition;discordance;Objet de comparaison, de distinction d’une chose par rapport à une autre.;(Mathématiques) Résultat de la soustraction.;(Finance) Écart qui existe entre le prix d’achat et le prix de vente, ou entre le prix de vente et celui de rachat.
452;commandant;naamdntomc;_ _ _ _ _ _ _ _ _ _;10;capitaine;navarque;skippeur;capiston;pilote;Qui commande dans une place, ou qui commande des troupes, une troupe, un bâtiment de guerre.;Personne en charge d’un commandement.;(Militaire) Grade donné à un officier supérieur situé entre son supérieur hiérarchique, le lieutenant-colonel, et son subordonné, le capitaine, dans certaines armes et dans les services de l’armée de terre et dans l’armée de l’air, en France. Le code OTAN : OF-3.
454;spectacle;esepalcct;_ _ _ _ _ _ _ _ _;9;féerie;scène;exhibition;séance;cirque;Vue d’ensemble qui attire les regards, l’attention.;Divertissement offert au public, et particulièrement de la représentation d’une pièce de théâtre.;Manifestation publique remarquable ou admirable.
486;intention;ntinetino;_ _ _ _ _ _ _ _ _;9;dessein;but;projet;ambition;volonté;Mouvement de l’âme par lequel on tend à quelque fin.;Volonté.;"But ; destination ; dessein."
499;restaurant;staruneatr;_ _ _ _ _ _ _ _ _ _;10;brasserie;taverne;cabaret;auberge;buvette;(Désuet) Aliment ou nourriture qui revigore, d’où repas.;Établissement commercial où l’on vend des repas.;Service d’une collectivité servant des repas à leurs adhérents.
506;programme;rommpgare;_ _ _ _ _ _ _ _ _;9;planning;affiche;projet;emploi du temps;ordre du jour;Écrit donnant le détail d’un événement ou d'une succession d'événements.;Suite des numéros d'artiste ou des œuvres représentées lors d’un spectacle, d’un concert, d’une fête, etc.;(Par extension) Livret ou recueil où est détaillée une telle suite.
528;condition;itdiconno;_ _ _ _ _ _ _ _ _;9;état;situation;modalité;clause;position;Nature, état ou qualité d’une chose ou d’une personne.;Qualité d’un objet par rapport à sa destination.;État d’une personne considérée par rapport à sa naissance.
542;américain;éimanriac;_ _ _ _ _ _ _ _ _;9;amerloc;états-unien;nord-américain;Oncle Sam;ricain;(Géographie) Relatif à l’Amérique.;(En particulier) (Viticulture) Qualifie les cépages des vignes issues de l’Amérique du Nord et que l’on utilise comme porte-greffes pour lutter contre le phylloxéra.;(Géographie) Relatif aux États-Unis d’Amérique.
543;conscience;noiscnecce;_ _ _ _ _ _ _ _ _ _;10;sentiment;soin;intuition;coeur;notion;"Subjectivité ; sentiment intime de vivre l’expérience vécue, d’être le sujet de nos perceptions, émotions, pensées….";"Image de soi-même ; conscience de soi.";(En particulier) État de veille dans lequel l’on perçoit le déroulement de sa vie.
549;direction;etrcioidn;_ _ _ _ _ _ _ _ _;9;administration;conduite;gestion;gouvernement;commandement;Action de diriger.;Administration publique ou particulière.;(Par extension) Emploi de directeur dans ces administrations.
553;nourriture;rrtieuuron;_ _ _ _ _ _ _ _ _ _;10;mangeaille;pitance;aliment;cuisine;bouffe;Aliment.;Subsistance des hommes et des animaux au moyen des aliments.;(Figuré) Ce qui fortifie.
571;commissaire;esmimicoars;_ _ _ _ _ _ _ _ _ _ _;11;ordonnateur;délégué;officier;ministre;policier;Celui qui est commis, chargé d’une commission.;Membre d’une commission.;Celui qui est chargé de diriger les préparatifs et de faire les honneurs, d’un bal, d’une fête, ou d’un banquet.
573;connaissance;asncoannseci;_ _ _ _ _ _ _ _ _ _ _ _;12;intelligence;savoir;notion;conception;compréhension;Exercice de la faculté par laquelle on connaît et on distingue les objets.;Conscience que l’on a de vivre.;"Idée, notion qu’on a de quelque chose, de quelqu’un ; le fait de le connaître."
582;conversation;oocntanrseiv;_ _ _ _ _ _ _ _ _ _ _ _;12;entretien;dialogue;conférence;palabre;parlote;Action pour deux ou plusieurs personnes de discuter ensemble dans une optique dénuée de confrontation.;(Mobilier) Meuble constitué de deux fauteuils en sens inverse destinés à converser. Lorsque ceux-ci sont attachés entre eux en forme de S, il s'agit d'un confident, lequel peut d'ailleurs comprendre aussi trois sièges.;(Informatique) Échange d’informations entre au moins deux individus au travers des canaux IRC.
584;empreinte;rneetemip;_ _ _ _ _ _ _ _ _;9;sceau;marque;trace;stigmate;cachet;(Sens propre) Figure empreinte, impression, marque obtenue par pression.;(Figuré) Marque distinctive et durable.;(Cryptographie) Résultat d'une fonction de hachage qui permet d'identifier la donnée initiale.
586;médicament;étancmmdie;_ _ _ _ _ _ _ _ _ _;10;potion;médication;remède;drogue;placébo;(Médecine) Substance ou composition possédant des propriétés curatives ou préventives, destinées à guérir, à soulager ou à prévenir des maladies humaines ou animales.;;
603;université;triviéseun;_ _ _ _ _ _ _ _ _ _;10;alma mater;académie;collège;institut;école;(Vieilli) Commune, communauté, corps, compagnie, collège, corporation, assemblée[1][2]. Ne subsiste plus que dans l'expression université d’été au sens d'assemblée.;(En particulier) (Éducation) Centre d’enseignement supérieur, public ou privé, divisé en groupes appelés facultés, dont chacune délivre des grades au nom de l’État ou en son nom propre.;(En particulier) (Éducation) (Par métonymie) Corps enseignant de cet établissement ou ensemble des étudiants qui le fréquente.
604;chauffeur;rafefhucu;_ _ _ _ _ _ _ _ _;9;conducteur;routier;automobiliste;taxite;bricolier;Celui qui conduit une automobile.;(Par extension) Celui qui conduit un véhicule automobile à des fins professionnelles.;Personne qui chauffe, qui enthousiasme un public, une manifestation, une bande d’émeutiers, etc.
605;mouvement;ovemtenum;_ _ _ _ _ _ _ _ _;9;agitation;remous;élan;animation;bouillonnement;Transport d’un corps ou d’une de ses parties d’un lieu, d’une place dans une autre.;(Mécanique) Changement de situation qu’un corps éprouve relativement à certains objets regardés comme fixes, par l’effet d’une force agissant sur lui.;(Astronomie) Révolution, marche, réelle ou apparente, des astres.
612;naissance;sannciaes;_ _ _ _ _ _ _ _ _;9;commencement;début;origine;seuil;aurore;(Famille) Venue d’un être à la vie.;"(Famille) Origine ; extraction.";(Absolument) (Vieilli) Noblesse.
617;infirmier;mirnirife;_ _ _ _ _ _ _ _ _;9;garde-malade;nurse;soeur de charité;ambulancier;fille de salle;Celui qui soigne et sert les malades dans une infirmerie, dans un hôpital, dans une ambulance.;Qui concerne les infirmiers.;
639;politique;puotliiqe;_ _ _ _ _ _ _ _ _;9;diplomatie;tactique;doigté;gouvernement;manoeuvre;Qui a rapport aux affaires publiques, au gouvernement d’un État, ou aux relations mutuelles des divers États.;"Fin et adroit, qui s’accommode à l’humeur des personnes qu’il a intérêt de ménager ; prudent et réservé, qui s’observe dans ses paroles et dans ses actions.";Traitement et discussion des affaires publiques liées au gouvernement d’un État, ou aux relations mutuelles des divers États.
641;prisonnier;pnniirrsoe;_ _ _ _ _ _ _ _ _ _;10;captif;séquestré;interné;détenu;incarcéré;Celui, celle qui est arrêté pour être mis en prison, ou qui y est détenu.;Celui qui a été pris à la guerre.;(Figuré) Celui qui a perdu sa liberté d’action.
651;changement;ghtnemenac;_ _ _ _ _ _ _ _ _ _;10;variation;transformation;modification;fluctuation;métamorphose;Modification plus ou moins profonde d'une situation;Résultat effectué par un changement.;Modification apportée par ce changement.
657;responsabilité;iaérsnsbteplio;_ _ _ _ _ _ _ _ _ _ _ _ _ _;14;imputabilité;culpabilité;devoir;obligation;risque;Obligation de répondre de ses actions ou de celles des autres, d’être garant de quelque chose.;;
660;propriétaire;peritpariréo;_ _ _ _ _ _ _ _ _ _ _ _;12;bailleur;proprio;possesseur;détenteur;locateur;Dont un ayant droit possède la propriété intellectuelle, dont la duplication, la modification ou l'usage est limité, en particulier en parlant d’un logiciel.;(Programmation informatique) Qualifie un logiciel distribué sans son code source.;Celui ou celle à qui une chose appartient en propriété.
661;ordinateur;niaerdtruo;_ _ _ _ _ _ _ _ _ _;10;computeur;ordinant;unité centrale;informatique;serveur;(Informatique) Appareil électronique capable, en appliquant des instructions prédéfinies (programme), d’effectuer des traitements automatisés de données et d’interagir avec l’environnement grâce à des périphériques (écran, clavier…).;(Religion) Personne qui ordonne.;(Vieilli) Qui ordonne.
665;cauchemar;uerchcama;_ _ _ _ _ _ _ _ _;9;hantise;spectre;obsession;hallucination;mauvais rêve;Oppression ou étouffement qui survient quelquefois durant le sommeil, mais qui cesse dès qu’on se réveille.;(Par extension) Rêve pénible ou effrayant, provoquant l'angoisse.;(Par extension) Situation qui laisse un mauvais souvenir ou que l'on redoute.
678;rencontre;ocretnnre;_ _ _ _ _ _ _ _ _;9;cas;circonstance;occasion;affrontement;entrevue;Hasard, occasion qui fait trouver fortuitement une personne, une chose.;Fait de joindre une personne en allant intentionnellement au-devant d’elle.;Entrée en contact de deux corps.
684;journaliste;tinealurosj;_ _ _ _ _ _ _ _ _ _ _;11;chroniqueur;journaleux;nouvelliste;commentateur;gazetier;Celui, celle qui fait, qui rédige un journal, qui travaille, comme rédacteur, à un journal.;(Par extension) Celui, celle qui participe à la rédaction des informations diffusées par les média audio-visuels.;
703;frontière;frroinète;_ _ _ _ _ _ _ _ _;9;limite;démarcation;extrémité;lisière;délimitation;Les limites d’un état ou d’une contrée en tant qu’elles le séparent d’un autre état, d’une autre contrée.;(Figuré) Ce qui sépare une chose d'une autre.;"(Figuré) (Au pluriel) Limites ; bornes"
705;couverture;rrueveouct;_ _ _ _ _ _ _ _ _ _;10;garantie;couvre-pied;paravent;plaid;caution;Grande pièce d’étoffe épaisse couvrant le lit, se plaçant au-dessus des draps.;(Imprimerie) Première page d’un ouvrage imprimé.;(Imprimerie) Partie extérieure d’un livre servant à le protéger.
709;impossible;ipsmeislbo;_ _ _ _ _ _ _ _ _ _;10;impraticable;inadmissible;invivable;inconcevable;incroyable;"Qui ne peut être ; qui ne se peut faire.";Qui ne peut être, ne peut se faire.;(Par hyperbole) Ce qui est difficile à faire
712;puissance;upcsienas;_ _ _ _ _ _ _ _ _;9;pouvoir;autorité;force;domination;empire;Pouvoir d’imposer son autorité.;Domination, empire.;État souverain.
740;champagne;amcpengah;_ _ _ _ _ _ _ _ _;9;mousseux;plaine;champ;;;Vin effervescent produit en Champagne et protégé par une appellation d’origine contrôlée.;(Histoire des techniques) Cercle de fer pour soutenir l’étoffe à teindre dans la cuve de teinture.;(Agriculture) Terre fertile sur une assise calcaire portant de bons vignobles, telle la province de Champagne.
761;assistant;ittsnssaa;_ _ _ _ _ _ _ _ _;9;second;bras droit;collaborateur;assesseur;témoin;Personne présente en un lieu. Note :  Ce terme est généralement utilisé au pluriel.;"Aide ; personne qui se tient auprès de quelqu’un pour l’aider.";(Religion) Personne qui aide le général ou le provincial dans un ordre religieux.
765;explication;elinaioxptc;_ _ _ _ _ _ _ _ _ _ _;11;exégèse;commentaire;éclaircissement;interprétation;renseignement;Discours par lequel on cherche à faire comprendre un texte, une idée ou une œuvre en ajoutant des renseignements supplémentaires ou en en exposant les détails ou les motifs.;Ce qui aide à trouver la cause, le motif d’une chose difficile à concevoir.;"Informations peu satisfaisantes données pour justifier un acte, un comportement ou une situation; faux-fuyant."
769;personnage;ngoerpneas;_ _ _ _ _ _ _ _ _ _;10;notabilité;sommité;personnalité;personne;quelqu'un;"Personne ; avec une certaine idée de grandeur, d’autorité, d’importance sociale.";(Péjoratif) Personne dont le sujet de dénigrement est alors qualifié par une épithète.;"Personne mise en action dans un ouvrage dramatique ; en ce sens, il s’applique aux femmes comme aux hommes."
774;cimetière;ertmièeic;_ _ _ _ _ _ _ _ _;9;nécropole;ossuaire;camposanto;champ du repos;columbarium;Lieu où l’on enterre les morts.;(Figuré) (Par extension) Lieu servant de dépôt d’objets usagés encombrants.;
776;secrétaire;reéacetsir;_ _ _ _ _ _ _ _ _ _;10;scribe;employé;scribouillard;tabellion;collaborateur;Personne de confiance qui détient les secrets de l’entreprise où elle travaille.;Celui, celle dont l’emploi est de rédiger et d’écrire des lettres, des dépêches « importantes » pour une autre personne qui souvent engage la société pour laquelle elle travaille.;Personne qui tient registre des délibérations d’une assemblée ou qui rédige les lettres expédiées au nom de cette assemblée.
778;permission;sniripmoes;_ _ _ _ _ _ _ _ _ _;10;autorisation;acquiescement;congé;consentement;liberté;Autorisation qui donne le pouvoir, la liberté de faire, de dire, etc.;(Militaire) Congé, autorisation d’absence.;
804;souffrance;usfaocfrne;_ _ _ _ _ _ _ _ _ _;10;douleur;affliction;désolation;déchirement;deuil;Douleur physique ou morale, état de celui, de celle qui souffre.;(Droit) Tolérance en vertu de laquelle on accepte certaines choses que l’on pourrait empêcher.;(Architecture) Jour de souffrance : ouverture dans un mur laissant passer la lumière mais empêchant la vue sur la propriété voisine.
810;assurance;aucssenra;_ _ _ _ _ _ _ _ _;9;audace;aplomb;courage;hardiesse;garantie;Certitude.;Confiance.;(En particulier) Confiance en soi-même.
821;procureur;rpurercuo;_ _ _ _ _ _ _ _ _;9;avocat général;ministère public;substitut;entremetteur;accusateur;Personne habilitée à agir pour autrui.;Officier établi pour agir en justice au nom de ceux qui plaident.;(Spécialement) Avocat représentant le ministère public.
823;lendemain;iennmdlea;_ _ _ _ _ _ _ _ _;9;après-demain;demain;incidence;avenir;futur;Le jour qui a suivi ou qui suivra celui dont on parle.;(Par extension) Période qui en suit, à proximité, une autre.;
825;traitement;aetietmnrt;_ _ _ _ _ _ _ _ _ _;10;rétribution;salaire;thérapeutique;émoluments;paie;Accueil, réception, manière d’agir avec quelqu’un.;(Spécialement) Ensemble de certains honneurs qu’on rend à des personnes de distinction.;(Par extension) (Histoire) Repas que le roi faisait donner en certaines occasions aux ambassadeurs ordinaires et extraordinaires, et même aux envoyés.
841;événement;mtevnnéeé;_ _ _ _ _ _ _ _ _;9;aventure;cas;accident;circonstance;fait;Variante orthographique de évènement;;
842;partenaire;iepaaetrrn;_ _ _ _ _ _ _ _ _ _;10;associé;acolyte;complice;compère;allié;(Jeux) Celui, celle qui, dans certains jeux, est associé à un autre joueur.;(Par extension) Celui qui s’associe à une entreprise, de quelque sorte qu’elle soit.;Concubin.
844;entreprise;reseeinrtp;_ _ _ _ _ _ _ _ _ _;10;oeuvre;établissement;industrie;opération;affaire;Ce que l’on entreprend, ce que l’on a entrepris, un projet, un dessein.;"(Spécialement) Opération militaire ; action d'agression.";Action de faire ou de fournir quelque chose en encourant tous les risques.
846;vengeance;ncavgneee;_ _ _ _ _ _ _ _ _;9;représailles;revanche;ressentiment;némésis;vendetta;Peine causée à l’offenseur pour la satisfaction personnelle de l’offensé.;(Par extension) Désir de se venger.;
859;printemps;ippnesmrt;_ _ _ _ _ _ _ _ _;9;belle saison;avril;an;renouveau;jeunesse;L’une des quatre saisons de l’année, entre l’hiver et l’été. Dans l’hémisphère nord, le printemps astronomique s’étend du 7 février au 7 mai, l’équinoxe de printemps représentant le milieu du printemps. Le printemps météorologique (demi-saison se trouvant entre les saisons froide et chaude) comprend les mois de mars, avril et mai en France. Le printemps calendaire français, enfin, s’étend du 20 mars (équinoxe de printemps) au 21 juin (solstice d’été). Dans l’hémisphère sud, ce découpage correspond à la saison d’automne.;(Poétique) (Soutenu) (Familier) Pour indiquer l’âge d’une jeune personne : an.;(Figuré) La jeunesse de quelqu’un ou le début de quelque chose.
868;imagination;oiniitamnga;_ _ _ _ _ _ _ _ _ _ _;11;chimère;rêve;rêverie;invention;conception;Faculté d’imaginer, de se représenter quelque chose dans l’esprit.;(En particulier) (Littérature) Faculté d’inventer, de concevoir, jointe au talent de rendre vivement ses conceptions.;(Par extension) (Plus rare) Produit de ces inventions talentueuses.
872;ambulance;ecaunalbm;_ _ _ _ _ _ _ _ _;9;infirmerie;autochir;train sanitaire;poste de secours;antenne;Véhicule spécialement adapté au transport sanitaire terrestre.;(Désuet) Sorte d’hôpital militaire qui suit une armée, un corps d’armée ou une division pour en recueillir les malades et les blessés.;(Par extension) (Désuet) Établissement hospitalier temporaire, pour suppléer aux hôpitaux dans une épidémie, durant une guerre ou en cas d’accident.
876;enterrement;eerttmennre;_ _ _ _ _ _ _ _ _ _ _;11;funérailles;inhumation;obsèques;ensevelissement;sépulture;Cérémonies qu’on observe pour porter et mettre un corps en terre.;(Par extension) Convoi funèbre.;(Figuré) Absence de bonne fin d'un projet, d'une promesse.
894;maîtresse;teseasrmî;_ _ _ _ _ _ _ _ _;9;amante;dulcinée;bien-aimée;dame;favorite;Femme ou entité qui domine, dirige, possède.;(En particulier) La propriétaire d’un animal domestique.;(Éducation) Femme qui enseigne, surtout aux enfants.
904;télévision;sviiéétonl;_ _ _ _ _ _ _ _ _ _;10;téléviseur;télé;huitième art;petit écran;téloche;"Ensemble des techniques utilisées pour transmettre des images à distance par voies hertziennes captée par une antenne ou un câble ; actuellement en passage depuis l’analogique vers le numérique.";Téléviseur.;
909;monseigneur;nignourseem;_ _ _ _ _ _ _ _ _ _ _;11;messire;évêque;prélat;prince;;Titre d’honneur que l’on donne en parlant ou en écrivant à certaines personnes distinguées par leur naissance ou par leur dignité, notamment les évêques.;;
910;explosion;nxpsoloie;_ _ _ _ _ _ _ _ _;9;détonation;éruption;déflagration;éclatement;orage;État, bruit, mouvement subit et impétueux que produisent les poudres, les mélanges de salpêtre et de soufre, certains mélanges de gaz, etc., lorsqu’ils s’enflamment.;Action d’éclater, produite par l’excès de tension.;(Figuré) Se dit en parlant des passions violentes qui viennent à éclater.
917;possibilité;bsséiiptoli;_ _ _ _ _ _ _ _ _ _ _;11;faculté;occasion;probabilité;éventualité;chance;Caractère de ce qui est possible.;Chose possible;(spécialement) Un des cas d'un choix
924;serviette;tesvirtee;_ _ _ _ _ _ _ _ _;9;porte-documents;cartable;essuie-main;sortie de bain;mallette;Pièce de linge destiné à s’essuyer pendant un repas.;Pièce de tissu destiné à s’essuyer après la toilette.;(Par extension) Pièce de tissu destinée à absorber le sang des règles d’une femme.
927;passeport;porasepst;_ _ _ _ _ _ _ _ _;9;laissez-passer;lettre de mer;sauf-conduit;autorisation;visa;(Administration) Pièce d’identité délivrée par l’État, permettant aux nationaux d’un pays soit de circuler librement à l’intérieur, soit de voyager dans un autre pays.;(Marine) Autorisation de sortie délivrée à un navire contre acquittement des droits de douane.;(Figuré) Ce qui permet de passer d'un lieu ou d'un état à un autre, d'être accepté dans des cercles fermés.
928;extérieur;treruxieé;_ _ _ _ _ _ _ _ _;9;dehors;air;apparence;tournure;allure;Qui n’est pas dans un espace, dans un domaine, dans une thématique donnés.;Qui n’est pas dans un bâtiment. Qui est au dehors, à l’air libre.;Situé plus près d’une extrémité.
932;meurtrier;teerrirum;_ _ _ _ _ _ _ _ _;9;tueur;criminel;assassin;homicide;bandit;Celui, celle qui a commis un meurtre.;Qui cause la mort de beaucoup de personnes.;
933;ascenseur;sseunearc;_ _ _ _ _ _ _ _ _;9;monte-charge;élévateur;;;;(Architecture) Appareil mécanique qui sert à monter ou descendre verticalement sans escalier.;(Par métonymie) La cabine d’un ascenseur.;(Informatique) Désigne le petit pavé qui peut être déplacé dans la bande de défilement.
