Id;lemme;anagramme;nb_lettres;nb_lettres2;syn_1;syn_2;syn_3;syn_4;syn_5;def_1;def_2;def_3
2467;matelot;ttlamoe;_ _ _ _ _ _ _;7;marin;mathurin;gabier;navigateur;loup de mer;(Marine) Celui, celle qui fait partie de l’équipage manœuvrier d’un bâtiment de mer. — Note :  On dit plutôt aujourd’hui marin, et le féminin est rare, le mot matelote désignant une spécialité culinaire.;(Marine militaire) Grade ou fonction de matelot.;(Marine marchande) Matelot spécialisé dans la conduite nautique d’un navire.
2468;pauvreté;evtéparu;_ _ _ _ _ _ _ _;8;indigence;misère;dénuement;pénurie;besoin;Indigence, manque des choses nécessaires à la vie.;(Par extension) Caractère de ce qui est pauvre.;(Figuré) État de ce qui est insuffisant.
2469;sûreté;éûtesr;_ _ _ _ _ _;6;garantie;sécurité;clause pénale;assurance;gage;(Didactique) Nature ou caractère de ce qui est sûr.;"Éloignement de tout péril ; état de celui qui n’a rien à craindre pour sa personne ou pour sa fortune ; état de ce qui est à l’abri.";Précaution.
2470;module;dmluoe;_ _ _ _ _ _;6;diamètre;moitié;largeur;élément;dimension;(Architecture) Mesure arbitraire servant à établir les rapports de proportion entre toutes les parties d’un ouvrage d’architecture.;(Par extension) Tout ce qui sert à mesurer.;Diamètre comparatif d’une médaille par rapport à d’autres.
2471;brebis;ibsber;_ _ _ _ _ _;6;agnelle;antenaise;vacive;mouton;ouaille;Femelle du bélier.;(Par extension) Fromage fait à partir de lait de brebis.;(Religion) Chrétien, en tant qu’il est sous la conduite de son pasteur.
2473;pyramide;priamdey;_ _ _ _ _ _ _ _;8;tétraèdre;échafaudage;tombeau;entassement;amas;(Géométrie) Solide composé de triangles ayant un polygone pour base et un sommet commun.;Ouvrages d’architecture à quatre faces triangulaires et à base quadrangulaire.;(Par extension) Une certaine quantité de produits rangés et élevés les uns sur les autres en forme de pyramide.
2475;stand;tnsad;_ _ _ _ _;5;pas de tir;tir;rayon;loge;boutique;(Armement) Lieu disposé pour le tir sportif.;(Commerce) Partie réservée à l’étalage d’un produit ou des produits d’une même maison de commerce dans une exposition commerciale.;Tablette ou support pour machine de bureau, clavier musical ou instrument de musique.
2476;trophée;éhetrop;_ _ _ _ _ _ _;7;oscar;dépouilles;panoplie;butin;capture;(Antiquité) Dépouille d’un ennemi vaincu, que l’on mettait ordinairement sur un tronc d’arbre dont on avait coupé les branches.;Assemblage d’armes, de drapeaux, élevés et disposés avec art, pour conserver le souvenir d’une victoire, d’une conquête.;Panoplie d'armes suspendues au mur.
2477;boum;umob;_ _ _ _;4;surboum;surprise-partie;surpatte;badaboum;crac;Exprime le bruit sourd d’une explosion, du tambour ou des battements cardiaques.;Bruit d'une explosion.;Fête accompagnée de musique, organisée par ou pour des adolescents et jeunes adultes.
2478;égout;éugot;_ _ _ _ _;5;tout-à-l'égout;vidange;battellement;canalisation;chéneau;Chute et écoulement des eaux qui viennent de quelque endroit.;Chute et écoulement des eaux de pluie.;Conduit par où s’écoulent les eaux et les immondices d’une ville.
2479;choeur;ucheor;_ _ _ _ _ _;6;chorale;orphéon;concert;ensemble vocal;choral;Orthographe par contrainte typographique de chœur.;;
2480;minou;iounm;_ _ _ _ _;5;foufoune;moumoute;chatte;minon;minouchet;(Familier) (Langage enfantin) Petit chat.;(Affectueux) Chérie.;(Artois, Avesnois, Flandres, Belgique, Québec) Duvet de laine, de coton, étoffe enrobée de poussière, que l’on balaie sous les lits ou les meubles. — (F.Carton/D.Poulet - Le parler du Nord Pas-de-Calais. Bonneton 2008 p. 98)
2481;égalité;éaitgél;_ _ _ _ _ _ _;7;uniformité;régularité;identité;équivalence;parité;Qualité de ce qui est égal.;Uniformité.;(Par analogie) Caractéristique d’une surface plane et unie, sans aspérités.
2482;cahier;erhica;_ _ _ _ _ _;6;carnet;livret;bloc-notes;registre;livre;Ensemble de feuilles de papier assemblées par agrafage ou couture et destinées à l’écriture.;(En particulier) (Reliure) Feuilles d’un livre pliées selon le format définitif et destinées à être assemblées dans la reliure.;(Histoire) Mémoire adressé au souverain par un des corps de l’État.
2486;jaloux;alxjou;_ _ _ _ _ _;6;envieux;désireux;soupçonneux;ombrageux;possessif;Qui a de la jalousie à propos de quelqu’un ou de quelque chose.;(En particulier) En parlant de la jalousie que cause l’amour.;Qui tient beaucoup, qui est fort attaché à quelque chose.
2487;sottise;itstseo;_ _ _ _ _ _ _;7;bêtise;ânerie;niaiserie;baliverne;fadaise;Défaut d’esprit et de jugement.;Action, propos ou pensée qui manifeste un manque d’esprit ou de jugement.(Souvent au pluriel);Gauloiserie, parole indécente.
2488;artifice;rtfieaic;_ _ _ _ _ _ _ _;8;ruse;astuce;truc;rouerie;finasserie;(Soutenu) Ce qui sert à déguiser, à tromper.;(Vieilli) Art, habileté.;(Pour les ouvrages de l’esprit) Moyen habile d'exprimer une pensée, une idée.
2489;baseball;ebalalbs;_ _ _ _ _ _ _ _;8;;;;;;(Sport) Sport où l’objectif est de frapper sur une balle afin qu’une des neuf personnes de l’équipe puisse courir autour de quatre bases. L’équipe qui a fait le plus de tours au bout de neuf manches gagne.;;
2490;impasse;psismea;_ _ _ _ _ _ _;7;cul-de-sac;mauvais pas;bourbier;voie sans issue;aporie;Voie sans issue, cul-de-sac.;(Figuré) Situation bloquée, sans issue.;Première personne du singulier du présent de l’indicatif de impasser.
2491;pique;eiqpu;_ _ _ _ _;5;lance;mot;agacerie;trait;boutade;(Militaire) Sorte d’arme formée d’un long bois dont le bout est garni d’un fer plat et pointu.;(Par extension) Soldat qui portait la pique dans un régiment.;(Métrologie) (Désuet) Mesure de longueur de la grandeur de cette arme.
2492;ressort;strsero;_ _ _ _ _ _ _;7;courage;énergie;cran;intrépidité;fermeté;(Physique) Propriété par laquelle certains corps pressés, pliés ou tendus se rétablissent d’eux-mêmes dans leur premier état par l’effet de leur élasticité.;Organe élastique d’un mécanisme.;(Mécanique) Elément d'un amortisseur qui sert, sur un véhicule (voiture, camion, moto, bicyclette, etc.) à amortir les chocs et à améliorer la tenue de route.
2493;sabre;rabes;_ _ _ _ _;5;cimeterre;badelaire;yatagan;scramasaxe;flamberge;(Armement) Arme d’estoc et de taille qui a ordinairement du côté du tranchant une courbure convexe plus ou moins accentuée.;Rasoir à manche et à longue lame.;(Ichtyologie) Grand poisson osseux marin prédateur très allongés et minces, de la famille des trichiuridés.
2494;tranche;aterhnc;_ _ _ _ _ _ _;7;portion;rondelle;morceau;ration;tartine;Morceau coupé un peu mince de divers objets et particulièrement de choses comestibles.;(Par extension) Parties successives d’une chose, de taille égale.;Bord mince, de faible épaisseur, d’un objet.
2495;yacht;hcayt;_ _ _ _ _;5;voilier;bateau;;;;Bâtiment de plaisance, à voiles ou à moteur.;(Marine) (Très rare) Variante orthographique de yac;Yacht.
2497;faillite;ieliltfa;_ _ _ _ _ _ _ _;8;krach;déconfiture;fiasco;banqueroute;échec;(Commerce) (Désuet) Banqueroute forcée d’un négociant, obligation pour lui de suspendre ses paiements.;Terme générique donné à l'impossibilité pour une personne physique ou une personne morale de faire face à ses dettes. Cette impossibilité constatée par un tribunal de commerce ouvre à la personne différents statuts juridiques : cessation de paiement, redressement judiciaire, banqueroute, liquidation judiciaire, surendettement.;(Figuré) Se dit de l’échec d’une entreprise, d’une idée ou d’un système.
2498;logique;eglquio;_ _ _ _ _ _ _;7;rationnel;exact;rigoureux;géométrique;juste;Qui est conforme aux règles de la raison, rationnel.;Étude des procédés de raisonnement, science qui enseigne à raisonner juste.;Ouvrage sur cette science.
2499;buffet;feuftb;_ _ _ _ _ _;6;buvette;café;vaisselier;bahut;coffre;(Mobilier) Meuble massif composé de tiroirs, placards et étagères, qui sert à entreposer l’argenterie, la vaisselle ou le linge de table.;Table où sont proposés des plats en libre-service.;Snack, bar restaurant installé dans les gares de chemins de fer où les voyageurs trouvent soit un repas préparé, soit des provisions à emporter.
2500;sauveur;aesrvuu;_ _ _ _ _ _ _;7;libérateur;messie;rédempteur;tutélaire;sauveteur;"Celui qui sauve ; libérateur.";(Christianisme) Jésus-Christ. — Note :  Il s’écrit alors avec une majuscule.;Qui sauve.
2502;froc;rfco;_ _ _ _;4;futal;cagoule;rochet;pantalon;culotte;(Religion) (Habillement) Partie de l’habit monacal qui couvre la tête et tombe sur la poitrine et sur les épaules.;(Par extension) (Habillement) Cet habit dans son ensemble.;(Vieilli) (Par extension) (Religion) La profession monacale.
2503;peseta;taeesp;_ _ _ _ _ _;6;;;;;;(Numismatique) Ancienne monnaie espagnole et andorrane, remplacée par l’euro.;;
2504;amigo;oamgi;_ _ _ _ _;5;;;;;;(Familier), (Dans les westerns) Ami, camarade.;(Belgique) Prison, cachot.;
2505;marais;saimra;_ _ _ _ _ _;6;marécage;bas-fond;cloaque;étang;claire;(Géographie) Étendue de terrain périodiquement inondée ou continuellement humide, recouverte d’une nappe d’eau peu profonde.;(Horticulture) (Vieilli) Terrain, riche en humus, destiné au maraîchage.;Première personne du singulier de l’indicatif imparfait de marer.
2506;sapin;nsapi;_ _ _ _ _;5;épicéa;abiétacée;cercueil;fiacre;;(Botanique) Genre de conifères, grand arbre résineux souvent conique, à aiguilles persistantes courtes fixées une par une, et aux cônes dressés qui se désagrègent à maturité.;Bois de cet arbre, ou d’un épicéa, utilisé en menuiserie.;(Par métonymie) (Argot) Cercueil.
2507;aigle;aeilg;_ _ _ _ _;5;phénix;as;prodige;rapace;crack;(Ornithologie) Oiseau de proie rapace diurne à la vue perçante, au bec crochu à bords tranchants et aux pattes puissantes munies de serres pour saisir leurs proies. Il trompète ou glatit lorsqu’il pousse son cri.;(Figuré) (France) Homme de génie, qui a un esprit, un talent supérieur.;(Par analogie) Pupitre d’église représentant un aigle, le rapace, aux ailes étendues.
2512;claque;aqucle;_ _ _ _ _ _;6;tape;talmouse;gifle;empeigne;gibus;(Familier) Coup du plat de la main.;(Par extension) Troupe de gens qui, dans les salles de spectacles (théâtre, concert, opéra), sont payés pour applaudir au bon moment.;Partie d’une bottine qui contourne la semelle.
2513;raclée;récael;_ _ _ _ _ _;6;roulée;volée;rouste;déculottée;frottée;(Populaire) Coups répétés portés à une personne ou à un animal.;(Figuré) (Populaire) (Jeux) Sévère défaite dans un jeu, un sport…;Participe passé féminin singulier de racler.
2514;écurie;rciueé;_ _ _ _ _ _;6;porcherie;étable;cavalerie;chenil;cheptel;Bâtiment destiné à loger des chevaux, des mulets, etc.;(Parfois) (Par analogie) (Familier) (Suisse) Étable;(Familier) (Péjoratif) Maison mal entretenue, malpropre.
2516;batte;tbeat;_ _ _ _ _;5;bat;émottoir;baratte;mail;maillet;(Arts) Instrument qui sert à battre, à tasser, à fouler et dont la forme varie suivant les métiers.;Plateau de bois dont on se sert pour battre et aplatir la terre.;(Baseball) (Cricket) Long bâton servant à frapper la balle dans certains sports, comme le baseball et le cricket.
2517;omelette;leomtete;_ _ _ _ _ _ _ _;8;;;;;;Mets composé d’œufs battus ensemble et cuits à la poêle souvent avec du beurre ou de l’huile.;;
2518;vigne;evgni;_ _ _ _ _;5;vignoble;cépage;lambrusque;treille;pampre;(Botanique) Plante à tige ligneuse et ordinairement tortue, qui produit le raisin dont on fait le vin.;Terrain planté de vignes.;Pluriel de vigna.
2519;ducon;uocdn;_ _ _ _ _;5;;;;;;(Vulgaire) (Injurieux) Surnom méprisant et injurieux.;;
2520;durée;déeru;_ _ _ _ _;5;perpétuation;perpétuité;permanence;continuité;siècle;Espace de temps pendant lequel une chose dure.;Succession non interrompue des moments.;(Psychologie) Qualité vécue et subjective du temps, par opposition au temps objectif et mesurable.
2521;mendiant;neintamd;_ _ _ _ _ _ _ _;8;clochard;mendigot;gueux;chemineau;trimardeur;Qui mendie.;Personne qui sollicite des dons pour survivre, qui vit de mendicité.;(Religion) Ordre mendiant, personne choisissant de mendier pour des raisons religieuses.
2523;tournoi;toiourn;_ _ _ _ _ _ _;7;fantasia;compétition;match;rivalité;joute;Compétition amicale, sans enjeu important et ne donnant pas lieu à l'attribution d'un titre.;(Histoire) Combat à armes courtoises entre deux ou plusieurs partis de chevaliers.;(Par extension) Joutes oratoires.
2526;colombe;ombeloc;_ _ _ _ _ _ _;7;ramier;pigeon;rabot;fille;;(Poétique) (Littéraire) (Génériquement) Pigeon (en général de couleur blanche).;(Par extension) Tourterelle domestique.;"(Spécifiquement) Nom vernaculaire normalisé de 7 genres de columbidés réunissant 47 espèces spécifiques aux basses latitudes de l'écozone néotropicale, tels qu'homologués par un comité international[2], incluant les genres Columbina, Leptotila, Geotrygon, etc. (voir la liste sous ""hyponymes""), et ne possédant que peu de caractéristiques communes sauf la taille généralement petite et les moeurs plus terrestres qu'arboricoles."
2527;combine;nicembo;_ _ _ _ _ _ _;7;stratagème;agiotage;affairisme;machination;truc;(Familier) Astuce, souvent déloyale, employée pour parvenir à quelque fin.;Première personne du singulier de l’indicatif présent de combiner.;Troisième personne du singulier de l’indicatif présent de combiner.
2529;vitrine;reitnvi;_ _ _ _ _ _ _;7;devanture;éventaire;étalage;vitre;montre;Devanture vitrée d’une boutique.;(Muséologie) Armoire vitrée, d’une table vitrée, dans laquelle on expose des objets précieux ou fragiles.;(Par extension) (Figuré) Ce qui sert à mettre en valeur quelque-chose, le représenter sous son meilleur jour, en faire la publicité.
2530;détour;rudoét;_ _ _ _ _ _;6;méandre;tournant;circonlocution;subterfuge;circuit;Action de s’écarter du chemin direct.;Endroit où un chemin change de direction.;Chemin qui éloigne du droit chemin.
2532;encre;eecnr;_ _ _ _ _;5;ponce;sépia;;;;Liquide ordinairement noir dont on se sert pour écrire, pour imprimer.;(Zoologie) Substance très foncée projetée dans l’eau par les poulpes, seiches et calmars pour échapper à un prédateur.;Première personne du singulier de l’indicatif présent de encrer.
2533;peigne;gneipe;_ _ _ _ _ _;6;démêloir;regayoir;amande de mer;coquille Saint-Jacques;ros;(Coiffure) Instrument de buis, de corne, d’ivoire, de plastique, etc., qui est taillé en forme de dents et qui sert à démêler et à arranger les cheveux et la barbe.;Le même ustensile pour peigner les animaux.;(Par extension) Ce même objet courbe à longues dents, dont les femmes se servent pour retenir leurs cheveux ou seulement pour orner leur coiffure.
2535;claire;ricale;_ _ _ _ _ _;6;marais;;;;;(Arts) Les cendres lavées ou les os calcinés dont on se sert pour faire les coupelles dans l’affinage.;Chaudière à clarifier le sucre.;Coupelle à raffiner l’or.
2536;harmonie;rienhaom;_ _ _ _ _ _ _ _;8;accord;union;fraternité;conformité;équilibre;Concours et accord de divers sons.;Succession d’accords, par opposition à la mélodie.;Ensemble d’instruments à vent. (Par extension) Compagnie de musiciens concertants.
2537;inutile;ielunti;_ _ _ _ _ _ _;7;vain;stérile;futile;improductif;inefficace;Qui n’est d’aucune utilité, d’aucun usage, en parlant des choses.;Qui ne rend aucun service, en parlant des personnes.;(Par extension) Dont on n’emploie pas les talents, les services.
2538;bouffon;obufnfo;_ _ _ _ _ _ _;7;turlupin;clown;pitre;comique;baladin;(Histoire) Qualifie un genre théâtral du Moyen Âge.;Qui fait rire par extrême ridicule.;Qualifie ce qui est comique dans les ouvrages de l’esprit.
2540;papy;pypa;_ _ _ _;4;grand-père;bon-papa;pépé;grand-papa;pépère;(Familier) Grand-père.;(Par extension) Homme âgé.;
2541;épicerie;éeirpeci;_ _ _ _ _ _ _ _;8;magasin;;;;;Commerce des épices et d’un grand nombre de denrées de consommation courante.;(Par extension) Magasin où se fait ce commerce.;(Autrefois) Toutes sortes d’épices, comme la cannelle, la muscade, le poivre, et aussi le sucre, le miel, le café et toutes les substances alimentaires qui venaient des pays éloignés.
2543;pureté;eéurpt;_ _ _ _ _ _;6;candeur;honnêteté;vertu;sincérité;chasteté;Qualité d’une chose qui est pure et sans mélange.;(Figuré) Intégrité, droiture, innocence, exemption d’altération, de corruption, de souillure.;(En particulier) Chasteté.
2544;stupide;depstui;_ _ _ _ _ _ _;7;bête;idiot;sot;niais;crétin;Qui est frappé de stupeur.;"Qui est hébété, idiot, obtus ; qui est d’un esprit lourd et pesant.";(Par extension) Qualifie les productions d’un esprit lourd et pesant.
2545;solde;olesd;_ _ _ _ _;5;émoluments;budget;compte;paiement;appointements;(Militaire) Paie octroyée par l’armée à un de ses membres militaires ou, par extension, un de ses employés civils.;"(Finance) Différence entre le débit et le crédit d’un compte, lors de sa fermeture. Quand le total du débit est supérieur au total du crédit, le solde est qualifié de débiteur ; dans le cas contraire, il est appelé solde créditeur.";Marchandises vendues au rabais.
2547;loto;tool;_ _ _ _;4;bingo;;;;;(Jeux) Sorte de jeu qu’on joue avec des numéros, dont les uns sont sur des sortes de boules, de jetons qu’on tire au sort, les autres sur des tableaux distribués aux joueurs.;(Par extension) Séance où l'on joue à ce jeu.;(Par extension) Ensemble des objets dont on se sert pour jouer à ce jeu.
2549;virage;ragive;_ _ _ _ _ _;6;tournant;épingle à cheveux;zigzag;lacet;revirement;Action de faire tourner un véhicule, un avion, etc.;Endroit où l’on tourne.;(Marine) Action de virer de bord.
2550;émeute;émuete;_ _ _ _ _ _;6;insurrection;révolte;soulèvement;mutinerie;sédition;Tumulte séditieux, soulèvement dans la foule.;Manifestation violente et spontanée résultant d’une émotion collective.;Première personne du singulier de l’indicatif présent du verbe émeuter.
2551;appât;apptâ;_ _ _ _ _;5;esche;amorce;allèchement;leurre;appeau;Pâture qu’on met soit à des pièges, pour attirer des quadrupèdes ou des oiseaux, soit à des hameçons, pour pêcher des poissons.;(Figuré) Procédé destiné à tromper, séduire, attirer.;(Figuré) Caractéristique d’une personne qui suscite une attirance sexuelle.
2553;plongée;ponlgeé;_ _ _ _ _ _ _;7;vue plongeante;plonge;immersion;descente;retour;"Action de plonger ; état de celui qui plonge.";(Marine) Manœuvre par laquelle un sous-marin s’enfonce dans l’eau, et aussi l’état d’immersion dans lequel il se trouve par suite de cette manœuvre.;(Par analogie) Action de s’immerger dans quelque chose.
2555;foin;nofi;_ _ _ _;4;ramdam;boulevari;raffut;barouf;charivari;Herbe fauchée et séchée qui sert principalement à la nourriture des chevaux et des bestiaux.;Herbe sèche avant qu’elle soit fauchée. Note :  Ce terme est généralement utilisé au pluriel.;(Au pluriel) (Familier) Fenaison.
2557;chips;chspi;_ _ _ _ _;5;croustille;;;;;Très fine tranche de pommes de terre frite dans l’huile, saupoudrée légèrement de sel ou assaisonnée.;(Par extension) Très fine tranche d’un autre aliment, présentant un aspect analogue.;Pluriel de chip.
2560;revenu;nuvere;_ _ _ _ _ _;6;gain;ressource;recette;profit;fruit;Ce qu’on retire annuellement d’un domaine, d’un emploi, d’une pension, d’une constitution de rente, etc.;(Métallurgie) Traitement thermique effectués à des températures inférieures aux températures de transformations allotropiques des métaux.;Participe passé masculin singulier du verbe revenir.
2562;perdant;atednrp;_ _ _ _ _ _ _;7;loser;jusant;vaincu;marée;battu;Celui qui perd.;(En particulier) Celui qui perd au jeu.;Qui perd.
2565;trêve;retvê;_ _ _ _ _;5;armistice;répit;repos;cessation;pause;Suspension d’armes, cessation de tout acte d’hostilité pour un certain temps, par convention faite entre deux états, entre deux partis qui sont en guerre.;Toute suspension d’hostilités entre adversaires.;(Figuré) Relâche.
2566;crash;hsrac;_ _ _ _ _;5;;;;;;Atterrissage très brutal d’un avion le train rentré.;(Par extension) Accident d’un avion qui s’écrase au sol, écrasement d’avion.;(Anglicisme informatique) Plantage, interruption anormale et inattendue d’un logiciel, simple application ou système d’exploitation.
2567;monument;numemnot;_ _ _ _ _ _ _ _;8;édifice;basilique;sépulcre;cathédrale;cénotaphe;Ouvrage d’architecture et de sculpture fait pour transmettre à la postérité la mémoire de quelque personne illustre ou de quelque événement important.;"(Figuré) Tout ce qui consacre un souvenir ; mémorial.";(Par extension) Édifice public ou particulier qui impose par sa grandeur ou par son ancienneté. → voir monument historique.
2568;enchère;ehernèc;_ _ _ _ _ _ _;7;encan;criée;licitation;surenchère;adjudication;(Commerce) Offre d’un prix supérieur à la mise à prix, ou au prix qu’un autre a déjà offert, en parlant des Choses qui se vendent ou s’afferment au plus offrant.;;
2569;jument;mtenuj;_ _ _ _ _ _;6;cavale;pouliche;poulinière;grande bringue;haquenée;Femelle du cheval.;(Familier) et (Péjoratif) Femme grande et forte.;
2571;légion;giloén;_ _ _ _ _ _;6;cohorte;régiment;armée;nuée;armada;(Antiquité) (Militaire) Corps d’infanterie romaine ayant varié de quatre mille soldats sous la République romaine à six mille sous le Haut-Empire et environ mille au Bas-Empire, commandé par un légat de rang sénatorial.;(Militaire) Par ellipse, armée ou formation militaire, au sens large.;(Militaire) En France, corps militaire, régiment composés principalement d’étrangers qui s’engagent ou se sont engagés au service de la France.
2572;montage;entogma;_ _ _ _ _ _ _;7;collure;hissage;cloutage;installation;monture;Action de transporter quelque chose de bas en haut.;(Mécanique) Assemblage des pièces d’un ouvrage d’orfèvrerie, de serrurerie, de menuiserie, etc.;(Audiovisuel) Action d'assembler bout à bout plusieurs plans, issus du tournage, pour former des séquences qui formeront à leur tour un film.
2573;renard;nrdaer;_ _ _ _ _ _;6;briseur de grève;fennec;goupil;loup;tortueux;Mammifère carnivore, au museau pointu et aux oreilles droites, d’un parmi plusieurs genres de la famille des canidés (Vulpes, Atelocynus, Cerdocyon, Dusicyon, Otocyon, Lycalopex, Urocyon).;Personnage cauteleux, fin et rusé.;(Marine) Ancien outil de navigation, plateau circulaire de bois ou de cuivre, permettant au timonier de noter les conditions de vent aux demi-heures à l’aide de chevilles.
2574;révolte;éevrlot;_ _ _ _ _ _ _;7;soulèvement;rébellion;émeute;insurrection;sédition;Rébellion, soulèvement contre l’autorité établie, tentative de révolution, ou bien simple changement d’allégeance.;(Figuré) Refus, opposition ferme.;Violente indignation, sursaut de colère, de résistance.
2575;scrupule;srcueplu;_ _ _ _ _ _ _ _;8;minutie;soin;méticulosité;exactitude;perplexité;Doute ou hésitation que l'on éprouve à la peur de mal faire ou d'être importun.;(Vieilli) Grande exactitude à observer la règle, à remplir ses devoirs.;(Vieilli) Grande délicatesse en matière de procédés ou de mœurs.
2576;biberon;bnboeir;_ _ _ _ _ _ _;7;ivrogne;soiffard;buveur;cuitard;pochard;Flacon muni d’une tétine qui sert à allaiter artificiellement les enfants.;Petit vase équipé d’un bec ou d’un tuyau par lequel on fait boire un malade.;(Argot) (Vieilli) Personne qui aime le vin, qui en boit beaucoup.
2578;fibre;fbrie;_ _ _ _ _;5;fibrille;ligament;chair;linéament;filament;(Anatomie) Élément anatomique long et frêle, pour animaux ou végétaux.;(Minéralogie) Se dit aussi des filaments des substances terreuses ou métalliques.;(Figuré) (Au singulier) Disposition à certaines sensibilités, à s’irriter, à s’émouvoir.
2579;lueur;reulu;_ _ _ _ _;5;phosphorescence;brasillement;lumière;étincelle;éclair;Lumière faible ou affaiblie.;(Figuré) Légère apparence.;
2580;peignoir;genpiior;_ _ _ _ _ _ _ _;8;saut-de-lit;déshabillé;baigneuse;robe de chambre;sortie de bain;(Habillement) Sorte de vêtement de dessus que l’on jette sur ses épaules, quand on fait sa toilette, quand on se peigne.;;
2581;sonnerie;oeensnri;_ _ _ _ _ _ _ _;8;timbre;boute-selle;chamade;couvre-feu;hallali;Son provenant d’un ou plusieurs objets qui sonnent.;Equipement mécanique ou électrique créant un son.;Air musical joué dans certaines circonstances.
2582;écho;cého;_ _ _ _;4;retentissement;anecdote;son;copie;reproduction;Répétition du son lorsqu’il frappe contre un corps qui le renvoie plus ou moins distinctement.;(Par métonymie) Ce qui produit cette répétition, le lieu où elle se fait.;(Figuré) Personne qui répète ce qu’une autre a dit.
